filename	label	span_ini	span_end	term	code	sem_rel	is_abbrev	is_composite	need_context
es-S1130-14732005000300004-1	SINTOMA	1246	1336	erosión de la masa lateral del axis, así como de la articulación interapofisaria posterior	410730009	NARROW	False	False	False
es-S1130-14732006000200011-1	SINTOMA	1064	1101	erosión de la tabla externa e interna	788917000	NARROW	False	False	False
es-S0212-16112010000600024-1	SINTOMA	552	575	escasa higiene corporal	410428008	EXACT	False	False	False
es-S0365-66912007000200009-1	SINTOMA	2209	2230	escotoma campimétrico	246659002	EXACT	False	False	False
es-S0365-66912008000700010-1	SINTOMA	843	871	escotoma periférico inferior	246659002	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	2010	2058	esfácelo de la epidermis, principalmente en cara	360493007	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	2081	2229	esfácelo de mucosa de carrillos y dorso-lingual, de tórax anterior y posterior, porción superior de abdomen, porción superior de ambos brazos y pene	247440002	NARROW	False	False	True
es-S0376-78922011000500012-1	SINTOMA	2131	2140	esfacelos	13924000	NARROW	False	False	False
es-S0376-78922011000500012-1	SINTOMA	2597	2606	esfacelos	13924000	NARROW	False	False	False
es-S0376-78922011000500012-1	SINTOMA	1423	1432	esfacelos	13924000	NARROW	False	False	False
es-S0212-71992000001200006-1	SINTOMA	872	891	esfínter conservado	249641001	EXACT	False	False	True
es-S0365-66912007000900010-1	SINTOMA	973	1031	espacio extra-escleral se observaba una zona hipoecogénica	246973008	NARROW	False	False	True
es-S0212-71992005000400007-1	SINTOMA	703	732	esplenomegalia a la palpación	249572006	EXACT	False	False	False
es-S1130-01082007001100010-2	SINTOMA	408	432	esplenomegalia homogénea	16294009	NARROW	False	False	False
es-S0210-48062004000200011-1	SINTOMA	2304	2328	esplenomegalia homogénea	16294009	NARROW	False	False	False
es-S1137-66272016000200010-1	SINTOMA	1498	1530	esputos, que no eran bacilíferos	167987009	EXACT	False	False	False
es-S2254-28842014000200009-1	SINTOMA	875	888	esquistocitos	385472000	EXACT	False	False	False
es-S0210-48062004000200011-1	SINTOMA	489	502	está afectado	135818000	EXACT	False	False	False
es-S1134-80462015000200005-1	SINTOMA	477	525	estabilidad tanto respiratoria como hemodinámica	301459008	EXACT	False	False	False
es-S0212-16112010000600024-1	SINTOMA	2675	2692	estado caquéctico	29740003	EXACT	False	False	False
es-S0212-16112010000600024-1	SINTOMA	1822	1838	estado edematoso	271808008	EXACT	False	False	True
es-S0213-12852006000600002-1	SINTOMA	3723	3752	estado general muy deficiente	135819008	EXACT	False	False	False
es-S1130-63432014000500008-1	SINTOMA	1559	1582	estenosis angiográficas	726490008	EXACT	False	False	False
es-S1888-75462016000400180-1	SINTOMA	1344	1354	estertores	29647006	EXACT	False	False	False
es-S0376-78922008000400008-1	SINTOMA	1646	1666	estertores roncantes	47525004	EXACT	False	False	False
es-S0212-16112011000300031-1	SINTOMA	2555	2601	estómago con morfología y vaciamiento normales	300305002	EXACT	False	False	False
es-S1135-76062014000100006-1	SINTOMA	1056	1111	estómago, de aspecto hiperémico, retráctil, con nódulos	29384001	NARROW	False	False	True
es-S1139-76322016000400018-1	SINTOMA	778	813	estridor de predominio inspiratorio	58596002	EXACT	False	False	False
es-S1139-76322016000400018-1	SINTOMA	3078	3095	estridor residual	70407001	EXACT	False	False	True
es-S0365-66912007000200011-1	SINTOMA	916	1021	estructura cuneiforme de reflectividad media-alta entre el epitelio pigmentado y la retina neurosensorial	29555009	NARROW	False	False	False
es-S0210-48062006000400012-1	SINTOMA	971	1033	estructuras bien definidas de aspecto ovalado en saco escrotal	249232003	NARROW	False	False	True
es-S1698-44472004000400011-1	SINTOMA	900	922	estructuras radiopacas	128308005	EXACT	False	False	False
es-S1139-76322016000400018-1	SINTOMA	1724	1780	estructuras supraglóticas y las cuerdas vocales íntegras	301222005	EXACT	False	False	False
es-S0210-48062009000200019-1	SINTOMA	2061	2129	estudio anátomo-patológico intraoperatorio, descartándose malignidad	165131004	EXACT	False	False	False
es-S0210-48062005000300014-1	SINTOMA	685	721	estudio cistoscópico resultó anodino	718546008	EXACT	False	False	False
es-S0210-48062004000500009-1	SINTOMA	1428	1469	estudio de extensión que resulta negativo	309309002	EXACT	False	False	True
es-S1130-01082010000400015-1	SINTOMA	850	909	estudio de extensión realizado tras la cirugía fue negativo	309309002	EXACT	False	False	False
es-S0210-48062006000900012-2	SINTOMA	318	355	estudio de extensión resultó negativo	309309002	EXACT	False	False	False
es-S0210-48062007000300014-1	SINTOMA	998	1036	estudio de fertilidad sin alteraciones	300551000	NARROW	False	False	True
S0004-06142006000100010-1	SINTOMA	681	742	estudio hormonal para la determinación de cortisol fue normal	166478001	EXACT	False	False	False
es-S0211-69952016000600552-1	SINTOMA	1332	1387	estudio inmunológico (inmunoglobulinas, ANA) era normal	1148806002	NARROW	True	False	False
es-S1137-66272014000200011-1	SINTOMA	2814	2913	estudio metabólico con 8,26 mCi de 18FDG, RM cerebral y pélvica y gammagrafía ósea que fue negativo	408573005	NARROW	True	False	True
es-S1137-66272016000300010-1	SINTOMA	744	752	Eupneica	276362002	EXACT	False	False	False
es-S0213-12852005000400003-1	SINTOMA	1277	1305	exacerbación de las lesiones	300578003	NARROW	False	False	True
es-S1134-80462005000300004-1	SINTOMA	3480	3504	exacerbaciones dolorosas	1144586002	EXACT	False	False	True
es-S0376-78922012000300010-1	SINTOMA	375	408	examen funcional ocular es normal	112081000119108	NARROW	False	False	True
es-S1130-14732006000200011-1	SINTOMA	693	722	examen neurológico fue normal	18460000	EXACT	False	False	False
es-S1130-05582003000600004-2	SINTOMA	439	475	examen ocular no mostró alteraciones	164727006	NARROW	False	False	False
es-S0365-66912007000900010-1	SINTOMA	522	584	exámen oftalmológico del OD no mostraba ninguna particularidad	164727006	NARROW	True	False	False
es-S1139-76322009000100006-1	SINTOMA	114	129	exantema facial	121000119106	NARROW	False	False	False
es-S1699-65852007000300003-1	SINTOMA	340	375	exfoliado el canino superior caduco	109536003	NARROW	False	False	False
es-S0365-66912009001100005-3	SINTOMA	203	222	exoftalmos axial OD	18265008	NARROW	True	False	False
es-S0365-66912007000100009-1	SINTOMA	328	350	exoftalmos ipsilateral	18265008	EXACT	False	False	False
es-S0365-66912007000100009-1	SINTOMA	598	620	exoftalmos ipsilateral	18265008	EXACT	False	False	False
es-S1130-01082008000300010-1	SINTOMA	407	432	expectoración blanquecina	427931002	EXACT	False	False	False
es-S0212-16112009000600018-1	SINTOMA	2192	2238	exploración abdominal sin hallazgos relevantes	163133003	EXACT	False	False	False
es-S0365-66912006000100008-1	SINTOMA	486	546	Exploración biomicroscópica del segmento anterior era normal	301936006	NARROW	False	False	False
es-S1698-44472004000200012-1	SINTOMA	879	912	exploración cervical era negativa	298378000	NARROW	False	False	True
es-S0004-06142008000300011-1	SINTOMA	1667	1729	exploración física así como las pruebas por imágenes negativas	408573005	EXACT	False	False	False
es-S1139-76322017000100010-1	SINTOMA	440	496	Exploración física y neurológica dentro de la normalidad	18460000	EXACT	False	False	False
es-S1139-76322016000300016-2	SINTOMA	365	404	exploración física y neurológica normal	18460000	EXACT	False	False	False
es-S0212-71992000001200006-1	SINTOMA	914	958	exploración neurológica rigurosamente normal	18460000	EXACT	False	False	False
es-S0376-78922015000400012-1	SINTOMA	365	404	exploración neurovascular distal normal	1148973008	EXACT	False	False	False
es-S1130-01082007000400010-1	SINTOMA	3325	3364	exploraciones radiológicas son anodinas	168500000	EXACT	False	False	False
es-S0376-78922009000100005-1	SINTOMA	150	219	exposición de la placa de osteosíntesis en el tercio distal del radio	429353004	NARROW	False	False	True
es-S1139-76322016000300008-1	SINTOMA	908	949	expulsión espontánea de pus en el ombligo	35745008	NARROW	False	False	False
es-S0365-66912004001000008-1	SINTOMA	1077	1098	extensión extraocular	370054008	NARROW	False	False	True
es-S1137-66272014000200011-1	SINTOMA	2525	2548	extensión extratiroidea	370054008	NARROW	False	False	True
es-S0004-06142008000500009-1	SINTOMA	929	955	extravasación de contraste	427924001	EXACT	False	False	True
es-S1130-01082008000900017-1	SINTOMA	1126	1209	extravasación intraluminal de contraste dependiente de una arteria yeyunal proximal	427924001	NARROW	False	False	False
es-S1137-66272016000300010-1	SINTOMA	1117	1151	Extremidades inferiores sin edemas	116312005	NARROW	False	False	False
es-S0211-57352013000300011-1	SINTOMA	265	277	extrovertida	224954004	EXACT	False	False	False
es-S1130-01082007001200014-1	SINTOMA	650	667	exudado purulento	35013009	EXACT	False	False	False
es-S1139-76322016000300008-1	SINTOMA	308	340	exudado purulento por el ombligo	35745008	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	1900	1932	exudados algodonosos bilaterales	39832008	EXACT	False	False	False
es-S0365-66912012000500003-1	SINTOMA	691	709	exudados lipídicos	247131008	EXACT	False	False	True
es-S1698-69462006000100003-1	SINTOMA	673	690	fascies adenoidea	38138003	EXACT	False	False	False
es-S0210-48062007000300014-1	SINTOMA	500	522	fascies característica	248196002	EXACT	False	False	False
es-S0212-71992004001100006-1	SINTOMA	1619	1641	fatigabilidad muscular	80449002	EXACT	False	False	False
es-S0213-12852013000400006-1	SINTOMA	784	802	fenómeno de Tullio	278469000	EXACT	False	False	False
es-S0376-78922009000300005-1	SINTOMA	3382	3416	fisura junto a la comisura vaginal	289517005	NARROW	False	False	False
es-S0376-78922009000300005-1	SINTOMA	3930	3962	fisuras en la comisura posterior	289517005	NARROW	False	False	True
es-S1130-01082008000200010-1	SINTOMA	2226	2244	flebografía normal	168965003	EXACT	False	False	False
es-S1130-01082008000300010-1	SINTOMA	2298	2324	flora normal de vías altas	1003772006	EXACT	False	False	True
es-S0365-66912012000500003-1	SINTOMA	830	859	fluido en la cápsula de Tenon	371405004	NARROW	False	False	False
es-S1130-01082007001100010-1	SINTOMA	1055	1092	flujo hepatófugo en la vena esplénica	234131004	NARROW	False	False	False
es-S1130-01082007001100010-1	SINTOMA	1011	1034	flujo portal hepatópeto	446634009	NARROW	False	False	True
es-S0376-78922009000100005-1	SINTOMA	323	370	flujo reverso en la arteria interósea posterior	33005006	NARROW	False	False	False
es-S0211-57352011000400009-1	SINTOMA	3733	3749	focalidad motora	106145009	EXACT	False	False	False
es-S1130-14732005000200009-1	SINTOMA	599	701	focos de hiperseñal situados en la cisterna cuadrigémina y en el labio superior de la cisura calcarina	210038008	NARROW	False	False	False
es-S0365-66912007001000008-1	SINTOMA	2245	2295	fondo de ojo de ambos ojos es aparentemente normal	164734008	EXACT	False	False	False
es-S1137-66272014000200013-1	SINTOMA	493	539	fondo de ojo del OD no presentaba alteraciones	830009009	EXACT	True	False	False
es-S0365-66912004001000008-1	SINTOMA	812	848	fondo de ojo sin patología valorable	164734008	EXACT	False	False	False
es-S0376-78922012000300010-1	SINTOMA	877	896	formación palpebral	301913002	EXACT	False	False	True
es-S0376-78922012000300010-1	SINTOMA	500	557	formación sólida en la región súpero-externa de la órbita	371436007	NARROW	False	False	True
es-S1134-80462014000500004-1	SINTOMA	2575	2593	formaciones óseas,	36123008	EXACT	False	False	False
es-S1889-836X2015000400006-1	SINTOMA	1065	1075	fosfaturia	85487008	EXACT	False	False	False
es-S1137-66272007000500016-1	SINTOMA	204	215	FR negativo	165840002	EXACT	True	False	True
es-S0376-78922009000100014-1	SINTOMA	268	286	fragilidad cutánea	724850003	EXACT	False	False	False
es-S0376-78922015000400012-1	SINTOMA	615	713	fragmento dorsal del semilunar se encuentra unido a los huesos del carpo y desplazados dorsalmente	263108000	NARROW	False	False	False
es-S0376-78922009000400011-1	SINTOMA	875	898	fragmentos radio-opacos	28328005	EXACT	False	False	True
es-S1888-75462016000400180-1	SINTOMA	1236	1253	frecuencia normal	10675001	EXACT	False	False	False
es-S1698-69462006000100006-1	SINTOMA	1125	1147	frecuentes despertares	423052008	EXACT	False	False	False
es-S1698-69462006000100003-1	SINTOMA	653	670	frente prominente	112630007	NARROW	False	False	False
es-S1134-80462009000500006-1	SINTOMA	275	293	fuga periprotésica	234184000	EXACT	False	False	True
es-S1134-80462009000500006-1	SINTOMA	2766	2783	fuga perivalvular	234184000	EXACT	False	False	True
es-S0213-12852003000500002-1	SINTOMA	1505	1541	función mandibular estaba conservada	736706004	EXACT	False	False	False
es-S0211-69952013000200018-1	SINTOMA	1121	1153	función renal permanecía estable	81141003	NARROW	False	False	False
es-S1137-66272011000300024-1	SINTOMA	3356	3412	función renal se ha mantenido dentro de límites normales	81141003	EXACT	False	False	False
es-S1699-695X2015000300013-1	SINTOMA	2583	2606	función tiroidea normal	312397004	EXACT	False	False	False
es-S1137-66272012000100017-1	SINTOMA	693	721	función tiroidea normalizada	312397004	EXACT	False	False	False
es-S1889-836X2015000400006-1	SINTOMA	654	694	gammagrafía con Tc99, que resultó normal	408573005	NARROW	False	False	False
es-S0210-48062003000900009-1	SINTOMA	893	927	Gammagrafía ósea: Sin alteraciones	408573005	NARROW	False	False	False
es-S1130-01082005001200011-1	SINTOMA	1410	1437	ganancia importante de peso	8943002	EXACT	False	False	False
es-S1130-01082008000800009-1	SINTOMA	1505	1563	gas en los vasos mesentéricos subsidiarios y la vena porta	307223005	NARROW	False	False	False
es-S0212-71992008000700009-1	SINTOMA	1792	1827	gasometría arterial fueron normales	167019000	EXACT	False	False	False
es-S1134-80462009000100005-1	SINTOMA	517	527	gastralgia	1197659000	EXACT	False	False	False
es-S1130-01082007000400010-1	SINTOMA	1362	1408	gastroscopia, siendo esta rigurosamente normal	165141001	EXACT	False	False	False
es-S0376-78922011000100010-1	SINTOMA	191	232	genitales internos con ausencia de vagina	87380008	EXACT	False	False	True
es-S2254-28842014000200009-1	SINTOMA	710	723	gingivorragia	86276007	EXACT	False	False	False
es-S1137-66272010000400007-1	SINTOMA	1686	1708	glucemias son normales	166921001	EXACT	False	False	False
es-S1130-01082008001000008-1	SINTOMA	218	230	golpe de tos	43025008	EXACT	False	False	False
es-S0212-16112010000600024-1	SINTOMA	236	258	grave deterioro social	161152002	EXACT	False	False	True
es-S2254-28842014000200009-1	SINTOMA	1316	1341	habla con lenguaje normal	286395001	EXACT	False	False	False
es-S0378-48352004001000003-1	SINTOMA	1171	1177	HBsAg+	165806002	EXACT	False	False	False
es-S0210-48062009000400015-2	SINTOMA	198	212	hematuria leve	53298000	EXACT	False	False	False
es-S1139-76322016000200013-1	SINTOMA	623	678	hematuria macroscópica tras la realización de ejercicio	197941005	NARROW	False	False	False
es-S0210-48062005000400012-1	SINTOMA	508	536	hematuria total con coágulos	197942003	EXACT	False	False	False
es-S0365-66912007000900011-1	SINTOMA	1715	1761	hemianopsia homónima derecha en la campimetría	5591009	EXACT	False	False	False
es-S0211-69952009000600023-1	SINTOMA	1407	1432	hemianopsia nasal derecha	77674003	NARROW	False	False	False
es-S0210-48062004000200011-1	SINTOMA	686	720	hemiescroto derecho presenta edema	88995000	EXACT	False	False	False
es-S0210-56912008000200007-1	SINTOMA	218	263	hemocultivo positivo a Streptococcus pyogenes	8730001000004107	NARROW	False	False	False
es-S1137-66272013000100024-1	SINTOMA	469	496	hemocultivo que es negativo	708118007	EXACT	False	False	False
es-S0212-71992000001200006-1	SINTOMA	1383	1410	Hemocultivos (X3) negativos	708118007	NARROW	False	False	False
es-S1137-66272012000100017-1	SINTOMA	1776	1849	hemocultivos aerobio y anaerobio el crecimiento de un bacilo gramnegativo	8730001000004107	NARROW	False	False	False
es-S0210-48062005000700012-1	SINTOMA	388	462	hemocultivos en medios convencionales y de Ruiz Castañeda fueron negativos	708118007	NARROW	False	False	False
es-S1130-01082008000300010-1	SINTOMA	1127	1176	Hemocultivos negativos para anaerobios y aerobios	708118007	NARROW	False	False	False
S0004-06142007000600012-1	SINTOMA	518	553	Hemograma completo: Cifras normales	165406005	EXACT	False	False	False
es-S0004-06142008000300013-1	SINTOMA	513	546	Hemograma dentro de la normalidad	165406005	EXACT	False	False	False
es-S1134-80462009000500006-1	SINTOMA	299	313	hemólisis leve	73320003	EXACT	False	False	False
